NCESSCH	PCT_BACH	PCT_ADVC	P_EXPLT6	P_EXPGT5	MEAN_EXP	M_BSALT6	M_BSAGT5	M_BSAL
220162001246	84.6	-1.0	-1.0	84.6	13	-1	41578	40384
220162001247	87.5	-1.0	18.8	81.3	10	35801	40415	39550
220162001248	56.3	43.8	-1.0	93.8	22	-1	45913	45383
220162001249	83.3	16.7	55.6	44.4	8	35560	42023	38433
220162001250	75.0	25.0	25.0	75.0	13	35776	43322	41435
220162001251	80.4	15.2	23.9	76.1	14	37485	42979	41665
220162001252	77.8	22.2	13.9	86.1	17	35079	42182	41196
220162001253	71.0	25.8	16.1	83.9	17	37072	44310	43142
220162001254	71.9	28.1	28.1	71.9	11	34133	42605	40222
220162001255	84.6	15.4	28.2	71.8	10	34756	40160	38636
220162001257	80.0	20.0	-1.0	86.7	13	-1	41409	40559
220162001259	80.6	19.4	12.9	87.1	14	34306	41060	40189
220162001261	87.5	12.5	37.5	62.5	13	35351	43778	40618
220162001262	75.0	25.0	20.8	79.2	15	35011	42398	40859
220162001946	100.0	0.0	-1.0	60.0	17	-1	46348	41815
220162001947	86.7	-1.0	46.7	53.3	8	35725	38236	37064
220165000384	54.3	45.7	13.0	87.0	16	38731	47080	45991
220165000400	33.9	66.1	-1.0	96.8	21	-1	49413	49071
220165000403	50.0	50.0	17.9	82.1	16	38605	47477	45893
220165000412	62.4	37.6	27.8	72.2	13	39441	46252	44357
220165000589	52.1	47.9	6.3	93.8	17	38516	47139	46600
220165000822	76.9	23.1	23.1	76.9	12	37750	44986	43316
220165000823	63.2	36.8	-1.0	94.7	17	-1	46571	46089
220165001258	73.1	26.9	13.5	86.5	14	38342	45124	44211
220165001263	69.8	30.2	20.9	79.1	16	38087	47730	45712
220165001264	64.4	35.6	24.4	75.6	13	37958	45691	43801
220165001265	38.9	61.1	16.7	83.3	18	37745	49304	47377
220165001266	80.0	20.0	33.3	66.7	14	38970	46845	44220
220165001267	71.1	28.9	22.2	77.8	14	38450	45951	44284
220165001268	65.3	34.7	14.3	85.7	18	38531	47166	45933
220165001269	64.3	35.7	0.0	100.0	20	-2	47256	47256
220165001271	63.9	36.1	19.4	80.6	16	38144	47764	45893
220165001272	69.0	31.0	13.8	86.2	15	37535	46275	45069
220165001273	64.1	35.9	28.2	71.8	15	37686	46988	44364
220165001274	63.5	36.5	19.8	80.2	15	39109	47388	45749
220165001277	60.0	40.0	15.0	85.0	16	36608	46855	45318
220165001278	70.3	29.7	13.5	86.5	17	38246	46615	45484
220165001279	60.6	39.4	15.2	84.8	18	38212	47556	46141
220165001280	68.8	31.3	-1.0	87.5	16	-1	47331	46060
220165001281	50.0	50.0	7.7	92.3	17	37885	47122	46411
220165001282	70.5	29.5	15.9	84.1	16	37996	46665	45286
220165001283	52.6	47.4	21.1	78.9	15	39048	46443	44887
220165001284	72.5	27.5	15.0	85.0	13	38178	44843	43844
220165001285	48.5	51.5	15.8	84.2	16	38789	47697	46286
220165001286	63.4	36.6	12.2	87.8	16	38913	46704	45754
220165001287	52.2	47.8	17.4	82.6	18	38336	50150	48095
220165001289	45.8	54.2	14.6	85.4	16	38569	47222	45960
220165001290	53.3	46.7	20.0	80.0	18	39082	48094	46292
220165001292	72.0	28.0	14.0	86.0	16	38365	47400	46135
220165001293	51.9	48.1	-1.0	96.3	20	-1	48623	48208
220165001294	52.3	47.7	9.3	90.7	18	38367	48306	47377
220165001295	58.1	41.9	23.3	76.7	16	38770	47445	45428
220165001535	57.6	42.4	12.1	87.9	14	37922	45435	44524
220165001565	73.9	26.1	30.4	69.6	14	38492	45938	43672
220165001566	68.3	31.7	26.8	73.2	15	38210	47857	45269
220165001567	51.0	49.0	12.2	87.8	19	39556	48504	47409
220165001591	66.7	33.3	22.2	77.8	16	38179	48431	46153
220165001647	61.9	38.1	-1.0	90.5	18	-1	46884	46031
220165001648	53.6	46.4	14.3	85.7	16	38512	46693	45525
220165001649	67.6	32.4	17.6	82.4	16	38819	46337	45011
220165001650	49.4	50.6	15.7	84.3	17	38707	48037	46570
220165001651	55.0	45.0	15.0	85.0	17	37725	46749	45396
220165001686	70.0	30.0	20.0	80.0	12	38483	45182	43842
220165001716	71.7	28.3	17.0	83.0	16	37751	46275	44828
220165001897	76.3	23.7	18.4	81.6	13	37746	44639	43370
220165001898	32.5	67.5	20.0	80.0	16	39929	48347	46663
220165001949	51.2	48.8	19.5	80.5	16	38280	47510	45709
220165001950	72.7	27.3	12.1	87.9	18	37872	47581	46404
220168000414	100.0	0.0	-1.0	60.0	6	-1	35919	35054
220168000594	75.0	-1.0	75.0	-1.0	10	34620	-1	38621
220168001297	66.7	33.3	39.4	60.6	14	33731	45386	40795
220168001298	63.6	30.3	9.1	90.9	18	33830	48049	46756
220168001299	88.6	11.4	28.6	71.4	13	36089	41873	40220
220168001300	95.7	-1.0	13.0	87.0	14	32253	41155	39994
220168001304	67.7	30.8	24.6	75.4	15	36864	43398	41790
220168001305	77.4	22.6	19.4	80.6	13	33985	40552	39281
220168001306	74.2	25.8	25.8	74.2	13	33426	40740	38853
220168001307	66.7	33.3	29.6	70.4	12	40325	42011	41511
220168001308	77.8	22.2	27.8	72.2	11	35082	40878	39268
220168001309	71.0	29.0	32.3	67.7	15	34432	43779	40763
220168001310	78.3	21.7	30.4	69.6	13	30988	44128	40129
220168001311	84.2	15.8	15.8	84.2	12	34103	39609	38739
220168001312	60.7	39.3	39.3	60.7	13	32689	46187	40885
220168001313	94.6	-1.0	21.6	78.4	13	33553	41282	39611
220168001315	80.6	19.4	22.6	77.4	15	32844	42144	40044
220168001316	60.9	39.1	13.0	87.0	15	28814	41728	40043
220168001317	73.7	26.3	21.1	78.9	15	34378	42915	41118
220168001319	66.2	33.8	18.3	81.7	15	34915	44518	42760
220168001320	75.0	25.0	33.3	66.7	9	33918	40694	38435
220168001321	66.7	33.3	55.6	44.4	10	30731	42362	35900
220168001322	0.0	100.0	0.0	100.0	27	-2	46361	46361
220168001323	61.9	38.1	0.0	100.0	19	-2	43535	43535
220168001324	59.0	41.0	25.6	74.4	13	35349	41154	39665
220168001325	61.1	38.9	19.4	80.6	14	35374	42034	40739
220168001326	77.4	22.6	32.3	67.7	12	36512	40107	38948
220168001364	60.0	40.0	40.0	60.0	13	32263	44062	39342
220168001840	69.6	30.4	21.7	78.3	15	32390	45099	42336
220168001841	78.9	21.1	26.3	73.7	15	33766	43442	40896
220168001900	72.4	27.6	31.0	69.0	12	33814	40968	38748
220168001901	85.7	14.3	25.0	75.0	14	32139	41067	38835
220168001902	66.7	33.3	-1.0	90.5	13	-1	40405	39759
220168001951	85.7	14.3	17.9	82.1	13	35263	42499	41206
220168001991	80.0	20.0	26.7	73.3	12	33023	40043	38171
220168002008	80.6	19.4	29.0	71.0	14	34135	41752	39540
220171001328	68.2	31.8	27.3	72.7	18	28847	37366	35042
220171001330	60.0	-1.0	80.0	-1.0	5	29356	-1	30837
220171001332	-1.0	0.0	-1.0	-1.0	-1	-1	-1	-1
220174000966	0.0	100.0	0.0	100.0	29	-2	46011	46011
220174001334	88.7	11.3	20.8	79.2	15	35323	41405	40143
220174001335	92.3	-1.0	23.1	76.9	13	34850	40513	39206
220174001336	77.8	-1.0	44.4	55.6	11	34894	41715	38684
220174001337	65.4	34.6	23.1	76.9	13	34639	41675	40051
220174001338	75.5	24.5	32.1	67.9	12	34639	41510	39306
220174001339	81.6	18.4	18.4	81.6	13	34917	40906	39803
220174001340	76.5	23.5	32.4	67.6	12	34352	40602	38580
220174001341	84.1	15.9	15.9	84.1	14	34428	41206	40127
220174001342	63.6	36.4	0.0	100.0	15	-2	41161	41161
220174001343	80.0	20.0	-1.0	86.7	14	-1	40710	39976
220174001344	81.8	18.2	13.6	86.4	13	34579	40766	39922
220174001346	85.5	14.5	37.1	62.9	11	34788	40240	38217
220174001347	93.5	-1.0	29.0	71.0	11	34666	39261	37927
220174001348	71.9	28.1	22.8	77.2	16	34561	42492	40683
220174001349	82.4	17.6	17.6	82.4	15	33754	42167	40682
220174001350	77.8	22.2	40.7	59.3	10	34577	40666	38186
220174001351	90.9	-1.0	-1.0	81.8	19	-1	43454	41914
220174001352	86.4	13.6	-1.0	95.5	12	-1	38630	38464
220174001353	83.1	16.9	16.9	83.1	13	34193	40825	39701
220174001354	80.8	19.2	30.8	69.2	11	34548	41014	39025
220174001355	92.3	-1.0	53.8	46.2	7	34420	38314	36217
220174001356	63.4	36.6	7.3	92.7	17	35666	42586	42079
220174001358	70.6	29.4	-1.0	94.1	21	-1	43308	42843
220174001359	82.8	17.2	24.1	75.9	14	35178	41231	39770
220174001360	76.0	24.0	12.0	88.0	17	35133	43047	42097
220174001361	85.3	14.7	38.2	61.8	10	34231	40575	38149
220174001362	76.9	23.1	12.8	87.2	16	35314	41956	41105
220174001363	72.7	27.3	-1.0	81.8	19	-1	42862	41600
220174001365	69.8	30.2	14.0	86.0	18	35379	43083	42008
220174001366	84.1	15.9	22.7	77.3	15	33870	41539	39796
220174001367	84.4	15.6	17.2	82.8	13	34838	40525	39548
220174001368	68.0	32.0	18.0	82.0	13	35323	41219	40158
220174001370	83.3	16.7	13.3	86.7	15	35430	40778	40065
220174001372	77.3	22.7	45.5	54.5	12	33943	42074	38378
220174001503	92.0	-1.0	44.0	56.0	10	34670	40642	38014
220174001592	44.4	55.6	-1.0	77.8	23	-1	45230	42718
220174001653	60.0	40.0	0.0	100.0	20	-2	43177	43177
220174001655	87.5	-1.0	-1.0	75.0	11	-1	39669	38448
220174001658	33.3	14.3	-1.0	90.5	19	-1	46571	46312
220174001952	70.0	30.0	36.7	63.3	10	34915	40420	38401
220177001373	55.2	44.8	24.1	75.9	13	36235	39570	38765
220177001374	55.6	44.4	14.8	85.2	16	31280	41823	40261
220177001376	47.6	52.4	28.6	71.4	14	35700	42641	40658
220177001377	85.0	15.0	30.0	70.0	11	36507	38898	38181
220177001381	56.5	43.5	13.0	87.0	19	23715	42254	39836
220177001383	80.8	19.2	34.6	65.4	13	35954	41563	39622
220177001694	70.0	30.0	42.5	57.5	11	32970	40705	37418
220180001385	82.5	17.5	30.0	70.0	15	34451	43850	41030
220180001387	78.9	21.1	10.5	89.5	17	34096	42682	41778
220180001389	86.0	14.0	40.4	59.6	11	35033	41435	38852
220180001390	72.0	28.0	16.0	84.0	18	35454	44119	42733
220180001391	63.6	36.4	-1.0	95.5	19	-1	44144	43710
220180001394	88.4	11.6	34.9	65.1	13	34914	42621	39932
220180001396	92.5	7.5	15.0	85.0	16	34414	42358	41166
220180001398	64.5	35.5	16.1	83.9	16	35126	44466	42960
220180001399	85.7	14.3	-1.0	96.4	18	-1	42290	41872
220180001400	81.8	18.2	13.6	86.4	14	35160	41869	40954
220180001401	93.8	-1.0	-1.0	87.5	15	-1	42046	41115
220180001403	68.8	31.3	0.0	100.0	19	-2	42977	42977
220180001568	70.0	30.0	10.0	90.0	17	34567	43284	42412
220180001569	68.2	31.8	20.5	79.5	18	34315	44327	42279
220180001661	77.5	22.5	17.5	82.5	15	36034	42808	41623
220180001695	77.8	22.2	22.2	77.8	15	36843	43926	42352
220180001846	77.8	22.2	-1.0	94.4	18	-1	42987	42521
220180002009	73.3	26.7	0.0	100.0	19	-2	43166	43166
220183000192	83.7	16.3	27.9	72.1	13	30008	37937	35724
220183000970	0.0	100.0	0.0	100.0	20	-2	42240	42240
220183001405	57.7	38.5	0.0	100.0	19	-2	39446	39446
220183001406	84.8	15.2	15.2	84.8	15	32577	39152	38156
220183001407	69.2	26.9	38.5	61.5	11	31071	38717	35777
220183001408	90.9	-1.0	22.7	77.3	12	32903	37828	36709
220183001409	73.5	26.5	11.8	88.2	13	32629	38016	37382
220183001410	71.0	25.8	29.0	71.0	14	30048	41140	37920
220183001411	82.1	17.9	28.2	71.8	13	31500	38890	36805
220183001412	74.5	25.5	36.2	63.8	11	31667	38523	36043
220183001413	67.4	27.9	16.3	83.7	18	30069	39441	37915
220183001414	84.8	15.2	33.3	66.7	15	30325	40208	36914
220183001415	75.9	24.1	13.8	86.2	13	30116	38014	36924
220183001416	69.2	30.8	11.5	88.5	13	31185	37653	36906
220183001417	75.7	24.3	21.6	78.4	15	29041	39554	37281
220183001418	82.4	17.6	32.4	67.6	13	31689	39228	36789
220183001664	66.7	33.3	39.4	60.6	12	31037	37282	34822
220183001665	83.0	17.0	8.5	91.5	16	25895	38676	37589
220183001847	78.4	21.6	8.1	91.9	17	27917	38681	37808
220183001974	-1.0	66.7	0.0	100.0	24	-2	41625	41625
220186001270	-1.0	-1.0	0.0	100.0	23	-2	41520	41520
220186001419	84.6	-1.0	-1.0	84.6	21	-1	41233	40111
220186001420	81.0	19.0	28.6	71.4	13	31047	38669	36491
220186001421	92.3	-1.0	38.5	61.5	10	31204	38873	35923
220186001422	76.7	23.3	36.7	63.3	13	33962	38832	37046
220186001423	74.2	25.8	16.1	83.9	15	33393	37900	37173
220186001424	76.5	23.5	49.0	51.0	10	31736	41221	36572
220186001425	69.2	30.8	17.9	82.1	17	33277	38974	37951
220186001426	67.6	32.4	13.5	86.5	18	27706	41151	39334
220186001427	87.5	12.5	31.3	68.8	14	30776	38273	35930
220186001428	100.0	0.0	42.9	57.1	10	28120	37973	33751
220186001429	81.3	18.8	18.8	81.3	18	31254	40530	38790
220186001431	73.3	26.7	26.7	73.3	17	32448	40935	38672
220189000826	100.0	0.0	-1.0	75.0	21	-1	45081	44106
220189001432	66.7	33.3	-1.0	93.3	16	-1	45760	45350
220189001433	57.1	42.9	-1.0	95.2	20	-1	47504	47167
220189001435	60.0	40.0	-1.0	92.0	17	-1	47186	46613
220189001436	70.0	30.0	-1.0	95.0	18	-1	44657	44425
220189001439	65.0	35.0	-1.0	95.0	19	-1	46442	46086
220189001440	84.4	15.6	34.4	65.6	13	39536	45954	43748
220189001441	60.0	40.0	20.0	80.0	17	40435	47013	45697
220189001442	68.0	32.0	20.0	80.0	16	39730	46319	45001
220189001443	50.0	50.0	0.0	100.0	23	-2	48847	48847
220189001444	66.7	33.3	21.4	78.6	13	38460	45427	43934
220189001445	75.0	25.0	25.0	75.0	13	40018	45438	44083
220189001446	65.4	34.6	-1.0	92.3	16	-1	46232	45686
220189001447	63.0	37.0	14.8	85.2	17	40562	46703	45793
220189001448	68.8	31.3	-1.0	93.8	18	-1	46531	46180
220189001450	64.3	35.7	14.3	85.7	19	38845	47089	45912
220189001451	64.1	35.9	10.3	89.7	17	39149	46540	45782
220189001453	75.0	25.0	-1.0	90.0	15	-1	45046	44578
220189001454	66.7	33.3	16.7	83.3	19	39579	46473	45324
220189001455	56.0	44.0	24.0	76.0	15	40259	46909	45313
220192000419	80.8	19.2	46.2	53.8	10	34215	40426	37559
220192000448	91.7	-1.0	41.7	58.3	10	33189	39630	36946
220192001457	71.9	28.1	28.1	71.9	14	33098	41497	39135
220192001458	78.3	21.7	47.8	52.2	9	33559	39572	36696
220192001459	88.2	-1.0	41.2	58.8	10	32977	39057	36554
220192001460	76.2	23.8	57.1	42.9	9	33342	40561	36436
220192001461	82.4	17.6	58.8	41.2	9	33026	41208	36395
220192001463	86.4	13.6	59.1	40.9	10	33424	42581	37170
220192001464	58.1	38.7	38.7	61.3	13	33470	41652	38485
220192001548	84.2	15.8	26.3	73.7	11	33806	39255	37821
220195001467	57.1	42.9	23.8	76.2	16	33180	39313	37853
220195001468	75.0	25.0	-1.0	91.7	18	-1	39056	38593
220195001469	50.0	50.0	32.1	67.9	14	35372	39789	38369
220195001470	50.0	50.0	30.0	70.0	15	33196	39618	37691
220195001471	83.3	16.7	20.8	79.2	16	32634	39407	37996
220195001472	71.4	28.6	23.8	76.2	18	33923	42089	40144
220195001992	63.6	36.4	-1.0	81.8	15	-1	38275	37354
220195002011	66.7	33.3	12.5	87.5	16	33664	39147	38462
220198001276	53.8	46.2	12.8	87.2	17	35090	45822	44446
220198001474	63.8	36.2	10.6	89.4	19	39968	46044	45398
220198001476	48.0	52.0	22.0	78.0	17	39840	48803	46831
220198001477	66.7	33.3	-1.0	77.8	15	-1	46940	45026
220198002012	80.0	17.1	31.4	68.6	10	33099	43649	40333
220201001478	55.6	44.4	-1.0	88.9	20	-1	42293	41399
220201001479	75.0	25.0	-1.0	90.0	19	-1	40983	40204
220201001480	72.0	28.0	20.0	80.0	14	33648	39924	38668
220201001481	70.6	29.4	23.5	76.5	16	33583	41019	39270
220201001484	84.0	16.0	12.0	88.0	16	34036	39437	38789
220201001486	68.0	32.0	16.0	84.0	15	33720	40089	39070
220201001487	56.7	43.3	10.0	90.0	22	33337	42200	41314
220201001673	68.8	31.3	-1.0	87.5	17	-1	39198	38528
228010001596	0.0	-1.0	0.0	-1.0	-1	-2	-1	-1
228010001607	0.0	-1.0	0.0	-1.0	-1	-2	-1	-1
228010001608	-1.0	87.5	0.0	100.0	29	-2	71557	71557
228010001609	0.0	-1.0	0.0	-1.0	-1	-2	-1	-1
228010001614	0.0	100.0	0.0	100.0	26	-2	75784	75784
228010001619	33.3	66.7	0.0	100.0	25	-2	66738	66738
228010001623	-1.0	0.0	0.0	-1.0	-1	-2	-1	-1
228010001626	0.0	-1.0	0.0	-1.0	-1	-2	-1	-1
228010001722	0.0	-1.0	0.0	-1.0	-1	-2	-1	-1
228010001726	40.0	60.0	0.0	100.0	27	-2	69351	69351
228010001727	0.0	-1.0	0.0	-1.0	-1	-2	-1	-1
228010001728	-1.0	-1.0	0.0	100.0	27	-2	64107	64107
228010001729	0.0	-1.0	0.0	-1.0	-1	-2	-1	-1
228010001730	0.0	-1.0	0.0	-1.0	-1	-2	-1	-1
228010001731	-1.0	0.0	0.0	-1.0	-1	-2	-1	-1
228010001732	-1.0	66.7	0.0	100.0	30	-2	74644	74644
228010001734	0.0	100.0	0.0	100.0	27	-2	71305	71305
228010001962	-1.0	0.0	0.0	-1.0	-1	-2	-1	-1
230000400495	100.0	0.0	-1.0	75.0	13	-1	35322	33242
230000800455	100.0	0.0	0.0	100.0	13	-2	34010	34010
230000900032	0.0	-1.0	0.0	-1.0	-1	-2	-1	-1
230004900293	-1.0	87.5	0.0	100.0	24	-2	55096	55096
230005000377	60.0	35.0	15.0	85.0	21	39333	50106	48490
230005100381	29.6	70.4	-1.0	92.6	17	-1	48172	47286
230005300504	53.2	46.8	8.5	91.5	18	29391	44460	43177
230005600547	57.9	42.1	31.6	68.4	13	31536	43686	39849
230006000640	81.3	18.8	0.0	100.0	20	-2	37871	37871
230006200560	90.9	-1.0	27.3	72.7	14	27526	34478	32582
230006400664	76.5	0.0	23.5	76.5	12	33487	44499	41908
230006501020	-1.0	-1.0	0.0	100.0	19	-2	35910	35910
230006600671	100.0	0.0	-1.0	93.3	22	-1	47639	46932
230006700561	77.8	-1.0	0.0	100.0	17	-2	34338	34338
230006800564	-1.0	-1.0	0.0	-1.0	-1	-2	-1	-1
230006900630	76.5	-1.0	17.6	82.4	19	33118	48192	45532
230222000001	60.7	39.3	17.9	82.1	15	33434	46743	44366
230228000975	50.0	50.0	0.0	100.0	19	-2	39952	39952
230237001041	100.0	0.0	0.0	100.0	12	-2	26922	26922
230250000007	60.0	-1.0	-1.0	80.0	15	-1	36750	34520
230251000906	70.0	30.0	-1.0	90.0	17	-1	39772	38451
230258000008	52.4	47.6	-1.0	90.5	20	-1	42786	41457
230261000012	75.0	-1.0	-1.0	87.5	17	-1	39753	38501
230261000013	75.3	24.7	16.9	83.1	14	28206	40195	38174
230261000014	68.8	31.3	18.8	81.3	17	29634	43483	40886
230261000018	59.3	40.7	-1.0	92.6	22	-1	45517	44287
230261000020	64.3	35.7	35.7	64.3	12	29107	38957	35439
230261000021	78.6	21.4	-1.0	92.9	21	-1	42740	41630
230261000626	56.0	44.0	12.0	88.0	18	28334	41885	40259
230261000907	64.4	35.6	20.0	80.0	18	28631	44172	41064
230264000037	51.9	48.1	-1.0	96.3	17	-1	42461	42464
230264000039	41.2	58.8	-1.0	94.1	19	-1	42726	42114
230264000040	62.5	37.5	-1.0	93.8	13	-1	40646	39971
230264000042	65.5	34.5	-1.0	93.1	20	-1	43293	42411
230264000057	45.5	13.6	-1.0	90.9	16	-1	42795	42129
230264001002	48.5	51.5	-1.0	97.0	21	-1	43869	43444
230264001003	64.7	35.3	-1.0	88.2	18	-1	42700	41033
230273000044	46.7	53.3	-1.0	86.7	22	-1	49636	47002
230273000045	57.9	36.8	26.3	73.7	17	29344	48905	43757
230282000046	43.8	56.3	-1.0	93.8	18	-1	50833	49687
230282000047	30.9	69.1	10.3	89.7	20	32989	52991	50929
230282000049	33.3	66.7	0.0	100.0	20	-2	50168	50168
230282000050	45.8	54.2	0.0	100.0	18	-2	49631	49631
230282000051	43.3	56.7	-1.0	93.3	20	-1	52070	50642
230282000053	57.1	42.9	-1.0	95.2	20	-1	51607	50580
230282000054	37.1	62.9	11.4	88.6	22	32566	55243	52652
230282000058	52.4	47.6	-1.0	95.2	20	-1	49670	48736
230282001004	38.9	61.1	-1.0	88.9	22	-1	54533	51812
230282001005	-1.0	77.8	0.0	100.0	24	-2	54781	54781
230285000060	65.8	34.2	-1.0	94.7	22	-1	48143	47318
230294000062	67.9	32.1	17.9	82.1	15	32760	46449	44004
230294000063	-1.0	55.6	-1.0	77.8	15	-1	55731	51071
230294000067	63.2	36.8	-1.0	94.7	22	-1	51250	50377
230294000068	50.0	50.0	23.8	76.2	14	32775	47893	44293
230294000069	62.5	37.5	0.0	100.0	22	-2	51572	51572
230295000070	-1.0	-1.0	-1.0	-1.0	15	-1	-1	32572
230315000064	57.1	21.4	0.0	100.0	19	-2	49579	49579
230315000072	60.8	39.2	13.7	86.3	18	31161	46705	44572
230315000076	69.2	30.8	-1.0	84.6	14	-1	44036	42045
230315000622	77.8	22.2	-1.0	92.6	16	-1	45104	44066
230315001017	72.4	27.6	15.5	84.5	16	31020	45494	43248
230315001042	81.0	19.0	14.3	85.7	16	32841	45888	44024
230321000079	59.1	36.4	22.7	77.3	17	31600	42998	40407
230329000080	67.4	32.6	9.3	90.7	18	26679	45644	43880
230329000081	42.9	57.1	-1.0	90.5	22	-1	49398	47830
230345000082	77.8	-1.0	-1.0	77.8	15	-1	36901	34973
230351000084	57.8	42.2	15.6	84.4	21	30891	52424	49075
230351000085	60.0	40.0	-1.0	95.0	20	-1	48610	47822
230351000086	87.5	-1.0	0.0	100.0	23	-2	47563	47563
230351000088	54.5	45.5	-1.0	81.8	20	-1	53648	49316
230351000089	23.8	76.2	0.0	100.0	22	-2	51256	51256
230360000090	57.9	42.1	-1.0	94.7	22	-1	50809	49872
230361000254	60.0	-1.0	-1.0	80.0	14	-1	37368	35614
230364000094	71.4	-1.0	-1.0	71.4	12	-1	35989	33974
230378000096	38.6	61.4	15.9	84.1	16	31315	47518	44940
230378000097	28.0	72.0	-1.0	96.0	18	-1	48582	48001
230378000098	71.4	-1.0	-1.0	85.7	17	-1	46527	44166
230378000099	47.8	52.2	13.0	87.0	17	31049	49549	47136
230378000100	-1.0	87.5	-1.0	93.8	25	-1	55327	53744
230378000268	38.7	60.0	9.3	90.7	20	32354	51342	49570
230381000102	75.9	24.1	17.2	82.8	16	28127	40523	38385
230381000103	75.0	-1.0	-1.0	75.0	14	-1	39904	36922
230381000685	62.1	37.9	-1.0	96.6	21	-1	42115	41747
230381001027	54.5	45.5	13.6	86.4	20	28354	45421	43093
230387000074	-1.0	-1.0	0.0	100.0	16	-2	46131	46131
230387000105	90.9	-1.0	-1.0	90.9	24	-1	48596	46777
230387000106	73.3	26.7	13.3	86.7	19	28263	46425	44003
230393000108	41.7	58.3	0.0	100.0	18	-2	49813	49813
230393000109	45.9	54.1	8.1	91.9	16	34801	47533	46501
230393000110	57.6	42.4	9.1	90.9	16	34802	47335	46195
230396000077	33.3	0.0	-1.0	77.8	13	-1	41284	39545
230396000111	58.6	41.4	13.8	86.2	19	28094	42619	40616
230396000113	79.3	20.7	17.2	82.8	15	27134	38379	36440
230396000114	77.8	22.2	-1.0	88.9	17	-1	41210	39615
230396000116	80.0	20.0	0.0	100.0	20	-2	40771	40771
230408000117	0.0	100.0	0.0	100.0	25	-2	51820	51820
230411000118	83.3	-1.0	-1.0	83.3	22	-1	32506	31072
230416000119	-1.0	0.0	0.0	-1.0	-1	-2	-1	-1
230423000120	94.4	-1.0	-1.0	94.4	14	-1	40335	40000
230429000121	60.9	39.1	-1.0	91.3	19	-1	46438	44944
230429001043	90.5	-1.0	0.0	100.0	20	-2	44474	44474
230462000123	-1.0	0.0	-1.0	-1.0	-1	-1	-1	-1
230486000124	50.0	50.0	-1.0	90.0	18	-1	46251	44883
230489000125	91.7	-1.0	-1.0	91.7	18	-1	41697	40538
230489500127	57.1	42.9	-1.0	92.9	17	-1	44183	43947
230489500509	50.0	50.0	10.7	89.3	19	30025	47403	45541
230513000131	57.1	42.9	0.0	100.0	21	-2	46154	46154
230519000132	71.4	28.6	-1.0	96.4	20	-1	44313	43800
230528000133	86.7	-1.0	-1.0	86.7	14	-1	41263	39311
230528000134	71.4	28.6	-1.0	85.7	16	-1	42310	40353
230530000249	42.9	-1.0	-1.0	92.9	17	-1	45035	44658
230531000135	100.0	0.0	-1.0	77.8	19	-1	46049	41749
230531000136	71.4	-1.0	-1.0	85.7	24	-1	49597	48059
230536000138	55.6	44.4	-1.0	77.8	14	-1	33261	31633
230536000912	66.7	33.3	-1.0	88.9	26	-1	38329	36858
230538000139	100.0	0.0	0.0	100.0	23	-2	37550	37550
230540000140	62.5	37.5	-1.0	87.5	19	-1	50937	48563
230550000078	-1.0	-1.0	-1.0	85.7	14	-1	41234	40289
230550000141	36.8	63.2	-1.0	94.7	22	-1	43036	42417
230550000142	55.0	45.0	25.0	75.0	20	29707	43657	40170
230550000143	56.3	43.8	-1.0	87.5	18	-1	41876	40304
230550000270	55.6	44.4	14.8	85.2	17	29946	38920	37591
230567000145	43.9	56.1	7.3	92.7	18	38949	54206	53090
230567000146	44.4	55.6	-1.0	88.9	18	-1	55990	53923
230567000914	46.7	53.3	13.3	86.7	15	35221	51093	48977
230567000978	50.0	50.0	-1.0	95.0	19	-1	52225	51327
230573000148	54.8	45.2	19.4	80.6	16	29225	37741	36093
230582000149	37.8	62.2	10.8	89.2	18	33486	48798	47142
230582000153	31.3	68.8	0.0	100.0	22	-2	52239	52239
230582000979	53.6	46.4	10.7	89.3	21	32425	51371	49341
